date,location,plant_id,height_cm,short_stems,ft_stems,vigor,notes,inflorescences,fruits,avg_height,avg_width,zone
2/21/20,Plover Area,1004,81,10+,2,1,,,,,,Slope
2/21/20,Plover Area,1005,71,10+,6,1,,,,,,Ridge
2/21/20,Plover Area,1006,48,10+,2,1,,,,,,Slope
2/21/20,Plover Area,1007,31,10+,2,1,,,,,,Ridge
2/21/20,Plover Area,1008,27,10+,2,1,,,,,,Slope
2/21/20,Plover Area,1009,11,10+,1,1,,,,,,Ridge
2/21/20,Plover Area,1010,22,10+,1,1,,,,,,Slope
2/21/20,Plover Area,1011,54,10+,1,1,,,,,,Ridge
2/21/20,Plover Area,1012,13,8,2,1,,,,,,Slope
2/21/20,Plover Area,1013,12,10+,2,1,,,,,,Ridge
2/21/20,Plover Area,1014,12,7,1,1,,,,,,Ridge
2/21/20,Plover Area,1015,13,8,1,1,,,,,,Ridge
2/21/20,Plover Area,1016,13,8,3,1,,,,,,Slope
2/21/20,Plover Area,1017,21,6,1,1,,,,,,Ridge
2/21/20,Plover Area,1018,69,3,1,1,,,,,,Ridge
2/21/20,Plover Area,1019,73,8,3,1,,,,,,Ridge
2/21/20,Plover Area,1020,8,8,1,1,,,,,,Ridge
2/21/20,EEM Willows,1101,62,10+,1,2,major herbivory,,,,,Slope
2/21/20,EEM Willows,1102,74,6,1,2,major herbivory,,,,,Slope
2/21/20,EEM Willows,1103,28,6,2,2,major herbivory,,,,,Ridge
2/21/20,EEM Willows,1104,31,5,1,2,major herbivory,,,,,Slope
2/21/20,EEM Willows,1105,21,1,1,2,major herbivory,,,,,Slope
2/21/20,EEM Willows,1106,67,7,1,2,major herbivory,,,,,Ridge
Apr-20,Plover Area,101,,,,2,,,,,,Ridge
Apr-20,Plover Area,102,,,,1,,,,,,Ridge
Apr-20,Plover Area,103,,,,2,,,,,,Slope
Apr-20,Plover Area,104,,,,2,,,,,,Slope
Apr-20,Plover Area,105,,,,3,flooded/buried,,,,,Swale
Apr-20,Plover Area,106,,,,2,,,,,,Swale
Apr-20,Plover Area,107,,,,1,,,,,,Swale
Apr-20,Plover Area,108,,,,3,flooded/buried,,,,,Slope
Apr-20,Plover Area,109,,,,2,,,,,,Slope
Apr-20,Plover Area,110,,,,4,flooded/buried,,,,,Swale
Apr-20,Plover Area,111,,,,1,,,,,,Slope
Apr-20,Plover Area,112,,,,1,,,,,,Slope
Apr-20,Plover Area,113,,,,1,,,,,,Slope
Apr-20,Plover Area,114,,,,2,,,,,,Swale
Apr-20,Plover Area,201,,,,1,,,,,,Slope
Apr-20,Plover Area,202,,,,1,,,,,,Slope
Apr-20,Plover Area,203,,,,1,,,,,,Slope
Apr-20,Plover Area,204,,,,1,,,,,,Slope
Apr-20,Plover Area,205,,,,1,,,,,,Swale
Apr-20,Plover Area,206,,,,1,,,,,,Slope
Apr-20,Plover Area,207,,,,1,,,,,,Slope
Apr-20,Plover Area,208,,,,1,,,,,,Slope
Apr-20,Plover Area,209,,,,1,,,,,,Slope
Apr-20,Plover Area,210,,,,4,flooded/buried,,,,,Swale
Apr-20,Plover Area,211,,,,3,flooded/buried,,,,,Slope
Apr-20,Plover Area,212,,,,1,,,,,,Slope
Apr-20,Plover Area,213,,,,2,,,,,,Ridge
Apr-20,Plover Area,214,,,,4,flooded/buried,,,,,Slope
Apr-20,Plover Area,215,,,,1,,,,,,Slope
Apr-20,Plover Area,216,,,,1,,,,,,Slope
Apr-20,Plover Area,217,,,,1,,,,,,Ridge
Apr-20,Plover Area,218,,,,1,,,,,,Ridge
Apr-20,Plover Area,219,,,,4,,,,,,Ridge
Apr-20,Plover Area,220,,,,1,,,,,,Ridge
Apr-20,Plover Area,221,,,,1,,,,,,Slope
Apr-20,Plover Area,222,,,,1,,,,,,Ridge
Apr-20,Plover Area,223,,,,1,,,,,,Ridge
Apr-20,Plover Area,224,,,,1,,,,,,Ridge
Apr-20,Plover Area,225,,,,2,,,,,,Ridge
Apr-20,Plover Area,226,,,,1,,,,,,Ridge
Apr-20,Plover Area,301,,,,1,,,,,,Slope
Apr-20,Plover Area,302,,,,1,,,,,,Slope
Apr-20,Plover Area,303,,,,1,,,,,,Ridge
Apr-20,Plover Area,304,,,,1,,,,,,Ridge
Apr-20,Plover Area,305,,,,1,Resprouting ,,,,,Swale
Apr-20,Plover Area,306,,,,1,,,,,,Slope
Apr-20,Plover Area,307,,,,1,Resprouting,,,,,Swale
Apr-20,Plover Area,308,,,,1,,,,,,Ridge
Apr-20,Plover Area,309,,,,1,Resprouting ,,,,,Ridge
Apr-20,Plover Area,310,,,,1,,,,,,Ridge
Apr-20,Plover Area,311,,,,1,,,,,,Slope
Apr-20,Plover Area,312,,,,1,,,,,,Ridge
Apr-20,Plover Area,313,,,,1,,,,,,Slope
Apr-20,Plover Area,314,,,,1,,,,,,Ridge
Apr-20,Plover Area,315,,,,1,,,,,,Slope
Apr-20,Plover Area,316,,,,2,,,,,,Slope
Apr-20,Plover Area,317,,,,1,,,,,,Ridge
Apr-20,Plover Area,318,,,,1,,,,,,Ridge
Apr-20,Plover Area,319,,,,1,,,,,,Ridge
Apr-20,Plover Area,320,,,,3,Buried/resprouting,,,,,Swale
Apr-20,Plover Area,321,,,,4,,,,,,Swale
Apr-20,Plover Area,322,,,,2,,,,,,Slope
Apr-20,Plover Area,323,,,,1,,,,,,Ridge
Apr-20,Plover Area,324,,,,4,,,,,,Ridge
Apr-20,Plover Area,325,,,,3,Resprouting,,,,,Swale
Apr-20,Plover Area,326,,,,3,Resprouting,,,,,Ridge
Apr-20,Plover Area,327,,,,1,,,,,,Ridge
Apr-20,Plover Area,328,,,,1,,,,,,Swale
Apr-20,Plover Area,401,,,,1,,,,,,Ridge
Apr-20,Plover Area,402,,,,1,,,,,,Ridge
Apr-20,Plover Area,403,,,,1,,,,,,Slope
Apr-20,Plover Area,404,,,,1,,,,,,Ridge
Apr-20,Plover Area,405,,,,4,buried,,,,,Swale
Apr-20,Plover Area,406,,,,1,,,,,,Ridge
Apr-20,Plover Area,407,,,,1,,,,,,Ridge
Apr-20,Plover Area,408,,,,1,,,,,,Slope
Apr-20,Plover Area,409,,,,1,,,,,,Slope
Apr-20,Plover Area,410,,,,3,Buried,,,,,Swale
Apr-20,Plover Area,411,,,,3,,,,,,Swale
Apr-20,Plover Area,412,,,,1,,,,,,Slope
Apr-20,Plover Area,413,,,,2,Resprouting ,,,,,Swale
Apr-20,Plover Area,414,,,,4,Buried ,,,,,Swale
Apr-20,Plover Area,415,,,,3,Buried,,,,,Swale
Apr-20,Plover Area,416,,,,1,,,,,,Slope
Apr-20,Plover Area,417,,,,4,Buried,,,,,Swale
Apr-20,Plover Area,418,,,,1,,,,,,Slope
Apr-20,Plover Area,419,,,,4,Buried,,,,,Swale
Apr-20,Plover Area,420,,,,1,,,,,,Slope
Apr-20,Plover Area,421,,,,2,Buried,,,,,Swale
Apr-20,Plover Area,422,,,,1,,,,,,Slope
Apr-20,Plover Area,423,,,,2,Buried,,,,,Swale
Apr-20,Plover Area,424,,,,2,,,,,,Swale
Apr-20,Plover Area,501,,,,1,,,,,,Slope
Apr-20,Plover Area,502,,,,1,,,,,,Ridge
Apr-20,Plover Area,503,,,,1,,,,,,Slope
Apr-20,Plover Area,504,,,,1,,,,,,Ridge
Apr-20,Plover Area,505,,,,1,,,,,,Slope
Apr-20,Plover Area,506,,,,1,,,,,,Slope
Apr-20,Plover Area,507,,,,1,,,,,,Ridge
Apr-20,Plover Area,508,,,,1,,,,,,Ridge
Apr-20,Plover Area,509,,,,1,,,,,,Slope
Apr-20,Plover Area,510,,,,1,,,,,,Ridge
Apr-20,Plover Area,511,,,,1,,,,,,Slope
Apr-20,Plover Area,512,,,,1,,,,,,Slope
Apr-20,Plover Area,513,,,,1,,,,,,Slope
Apr-20,Plover Area,514,,,,4,,,,,,Swale
Apr-20,Plover Area,515,,,,1,,,,,,Slope
Apr-20,Plover Area,516,,,,1,,,,,,Slope
Apr-20,Plover Area,517,,,,1,,,,,,Slope
Apr-20,Plover Area,518,,,,4,,,,,,Swale
Apr-20,Plover Area,519,,,,1,,,,,,Slope
Apr-20,Plover Area,520,,,,1,,,,,,Slope
Apr-20,Plover Area,521,,,,1,,,,,,Slope
Apr-20,Plover Area,601,,,,1,,,,,,Slope
Apr-20,Plover Area,602,,,,1,,,,,,Slope
Apr-20,Plover Area,603,,,,1,,,,,,Slope
Apr-20,Plover Area,604,,,,4,buried,,,,,Slope
Apr-20,Plover Area,605,,,,4,Buried,,,,,Slope
Apr-20,Plover Area,606,,,,1,,,,,,Slope
Apr-20,Plover Area,607,,,,4,Buried,,,,,Swale
Apr-20,Plover Area,608,,,,4,Buried,,,,,Slope
Apr-20,Plover Area,609,,,,1,,,,,,Slope
Apr-20,Plover Area,610,,,,4,,,,,,Slope
Apr-20,Plover Area,611,,,,1,,,,,,Slope
Apr-20,Plover Area,612,,,,1,,,,,,Ridge
Apr-20,Plover Area,613,,,,2,,,,,,Slope
Apr-20,Plover Area,614,,,,1,,,,,,Slope
Apr-20,Plover Area,615,,,,1,,,,,,Ridge
Apr-20,Plover Area,616,,,,1,,,,,,Slope
Apr-20,Plover Area,617,,,,2,,,,,,Swale
Apr-20,Plover Area,618,,,,1,,,,,,Slope
Apr-20,Plover Area,619,,,,4,,,,,,Swale
Apr-20,Plover Area,620,,,,1,,,,,,Slope
Apr-20,Plover Area,621,,,,1,,,,,,Slope
Apr-20,Plover Area,622,,,,2,,,,,,Slope
Apr-20,Plover Area,623,,,,1,,,,,,Slope
Apr-20,Plover Area,624,,,,4,,,,,,Swale
Apr-20,Plover Area,625,,,,2,,,,,,Slope
Apr-20,Plover Area,626,,,,2,,,,,,Slope
Apr-20,Plover Area,701,,,,1,,,,,,Ridge
Apr-20,Plover Area,702,,,,1,,,,,,Slope
Apr-20,Plover Area,703,,,,1,,,,,,Slope
Apr-20,Plover Area,704,,,,1,,,,,,Slope
Apr-20,Plover Area,705,,,,1,,,,,,Slope
Apr-20,Plover Area,706,,,,1,,,,,,Slope
Apr-20,Plover Area,707,,,,1,,,,,,Slope
Apr-20,Plover Area,708,,,,1,,,,,,Slope
Apr-20,Plover Area,709,,,,4,,,,,,Slope
Apr-20,Plover Area,710,,,,1,,,,,,Ridge
Apr-20,Plover Area,711,,,,2,,,,,,Slope
Apr-20,Plover Area,712,,,,1,,,,,,Slope
Apr-20,Plover Area,713,,,,4,,,,,,Swale
Apr-20,Plover Area,714,,,,2,,,,,,Slope
Apr-20,Plover Area,715,,,,1,,,,,,Slope
Apr-20,Plover Area,716,,,,1,,,,,,Slope
Apr-20,Plover Area,717,,,,4,,,,,,Swale
Apr-20,Plover Area,718,,,,4,,,,,,Swale
Apr-20,Plover Area,719,,,,1,,,,,,Slope
Apr-20,Plover Area,720,,,,1,,,,,,Slope
Apr-20,Plover Area,721,,,,4,,,,,,Slope
Apr-20,Plover Area,722,,,,2,,,,,,Slope
Apr-20,Plover Area,723,,,,1,,,,,,Slope
Apr-20,Plover Area,724,,,,4,,,,,,Swale
Apr-20,Plover Area,725,,,,4,,,,,,Swale
Apr-20,Plover Area,726,,,,2,,,,,,Slope
Apr-20,Plover Area,727,,,,4,,,,,,Slope
Apr-20,Plover Area,728,,,,4,,,,,,Slope
Apr-20,Plover Area,801,,,,2,,,,,,Swale
Apr-20,Plover Area,802,,,,1,,,,,,Slope
Apr-20,Plover Area,803,,,,1,,,,,,Slope
Apr-20,Plover Area,804,,,,1,,,,,,Slope
Apr-20,Plover Area,805,,,,1,,,,,,Slope
Apr-20,Plover Area,806,,,,1,,,,,,Slope
Apr-20,Plover Area,807,,,,1,,,,,,Ridge
Apr-20,Plover Area,808,,,,1,,,,,,Slope
Apr-20,Plover Area,809,,,,1,,,,,,Ridge
Apr-20,Plover Area,810,,,,1,,,,,,Ridge
Apr-20,Plover Area,811,,,,1,,,,,,Slope
Apr-20,Plover Area,812,,,,1,,,,,,Ridge
Apr-20,Plover Area,813,,,,1,,,,,,Slope
Apr-20,Plover Area,814,,,,1,,,,,,Slope
Apr-20,Plover Area,815,,,,1,,,,,,Slope
Apr-20,Plover Area,816,,,,1,,,,,,Ridge
Apr-20,Plover Area,817,,,,1,,,,,,Slope
Apr-20,Plover Area,818,,,,1,,,,,,Slope
Apr-20,Plover Area,819,,,,1,,,,,,Slope
Apr-20,Plover Area,820,,,,1,,,,,,Slope
Apr-20,Plover Area,821,,,,2,,,,,,Swale
Apr-20,Plover Area,822,,,,4,,,,,,Swale
Apr-20,Plover Area,901,,,,1,,,,,,Slope
Apr-20,Plover Area,902,,,,1,,,,,,Slope
Apr-20,Plover Area,903,,,,1,,,,,,Slope
Apr-20,Plover Area,904,,,,1,,,,,,Swale
Apr-20,Plover Area,905,,,,4,,,,,,Slope
Apr-20,Plover Area,906,,,,1,,,,,,Swale
Apr-20,Plover Area,907,,,,4,,,,,,Swale
Apr-20,Plover Area,908,,,,2,,,,,,Swale
Apr-20,Plover Area,909,,,,1,,,,,,Slope
Apr-20,Plover Area,910,,,,1,,,,,,Slope
Apr-20,Plover Area,911,,,,2,,,,,,Slope
Apr-20,Plover Area,912,,,,2,,,,,,Swale
Apr-20,Plover Area,913,,,,1,,,,,,Slope
Apr-20,Plover Area,914,,,,1,,,,,,Slope
Apr-20,Plover Area,1001,,,,1,,,,,,Slope
Apr-20,Plover Area,1002,,,,1,,,,,,Slope
Apr-20,Plover Area,1003,,,,1,,,,,,Slope
Apr-20,Plover Area,1004,,,,1,,,,,,Slope
Apr-20,Plover Area,1005,,,,1,,,,,,Ridge
Apr-20,Plover Area,1006,,,,1,,,,,,Slope
Apr-20,Plover Area,1007,,,,1,,,,,,Ridge
Apr-20,Plover Area,1008,,,,2,,,,,,Slope
Apr-20,Plover Area,1009,,,,2,,,,,,Ridge
Apr-20,Plover Area,1010,,,,1,,,,,,Slope
Apr-20,Plover Area,1011,,,,1,,,,,,Ridge
Apr-20,Plover Area,1012,,,,1,,,,,,Slope
Apr-20,Plover Area,1013,,,,2,,,,,,Ridge
Apr-20,Plover Area,1014,,,,2,,,,,,Ridge
Apr-20,Plover Area,1015,,,,2,,,,,,Ridge
Apr-20,Plover Area,1016,,,,2,,,,,,Slope
Apr-20,Plover Area,1017,,,,2,,,,,,Ridge
Apr-20,Plover Area,1018,,,,2,,,,,,Ridge
Apr-20,Plover Area,1019,,,,3,,,,,,Ridge
Apr-20,Plover Area,1020,,,,2,,,,,,Ridge
Apr-20,EEM Willows,1101,,,,1,,,,,,Slope
Apr-20,EEM Willows,1102,,,,1,,,,,,Slope
Apr-20,EEM Willows,1103,,,,1,,,,,,Ridge
Apr-20,EEM Willows,1104,,,,1,,,,,,Slope
Apr-20,EEM Willows,1105,,,,3,heavy predation,,,,,Slope
Apr-20,EEM Willows,1106,,,,1,,,,,,Ridge
May-20,Plover Area,101,,,,2,Sprayed with Neem 4 tbsp/gal 5/27,,,,,Ridge
May-20,Plover Area,102,,,,1,,,,,,Ridge
May-20,Plover Area,103,,,,1,,,,,,Slope
May-20,Plover Area,104,,,,2,,,,,,Slope
May-20,Plover Area,105,,,,4,flooded/buried,,,,,Swale
May-20,Plover Area,106,,,,2,,,,,,Swale
May-20,Plover Area,107,,,,1,,,,,,Swale
May-20,Plover Area,108,,,,3,flooded/buried,,,,,Slope
May-20,Plover Area,109,,,,1,,,,,,Slope
May-20,Plover Area,110,,,,4,flooded/buried,,,,,Swale
May-20,Plover Area,111,,,,1,,,,,,Slope
May-20,Plover Area,112,,,,1,,,,,,Slope
May-20,Plover Area,113,,,,1,,,,,,Slope
May-20,Plover Area,114,,,,1,,,,,,Swale
May-20,Plover Area,201,,,,1,,,,,,Slope
May-20,Plover Area,202,,,,2,Sprayed with Neem 4 tbsp/gal 5/27,,,,,Slope
May-20,Plover Area,203,,,,1,,,,,,Slope
May-20,Plover Area,204,,,,1,,,,,,Slope
May-20,Plover Area,205,,,,4,,,,,,Swale
May-20,Plover Area,206,,,,1,,,,,,Slope
May-20,Plover Area,207,,,,1,,,,,,Slope
May-20,Plover Area,208,,,,1,Sprayed with Neem 4 tbsp/gal 5/27,,,,,Slope
May-20,Plover Area,209,,,,1,,,,,,Slope
May-20,Plover Area,210,,,,4,flooded/buried,,,,,Swale
May-20,Plover Area,211,,,,3,flooded/buried,,,,,Slope
May-20,Plover Area,212,,,,1,,,,,,Slope
May-20,Plover Area,213,,,,2,,,,,,Ridge
May-20,Plover Area,214,,,,4,flooded/buried,,,,,Slope
May-20,Plover Area,215,,,,1,,,,,,Slope
May-20,Plover Area,216,,,,1,,,,,,Slope
May-20,Plover Area,217,,,,1,,,,,,Ridge
May-20,Plover Area,218,,,,1,,,,,,Ridge
May-20,Plover Area,219,,,,4,,,,,,Ridge
May-20,Plover Area,220,,,,1,,,,,,Ridge
May-20,Plover Area,221,,,,1,,,,,,Slope
May-20,Plover Area,222,,,,1,,,,,,Ridge
May-20,Plover Area,223,,,,1,,,,,,Ridge
May-20,Plover Area,224,,,,1,,,,,,Ridge
May-20,Plover Area,225,,,,2,,,,,,Ridge
May-20,Plover Area,226,,,,1,,,,,,Ridge
May-20,Plover Area,301,,,,1,,,,,,Slope
May-20,Plover Area,302,,,,1,,,,,,Slope
May-20,Plover Area,303,,,,1,,,,,,Ridge
May-20,Plover Area,304,,,,1,,,,,,Ridge
May-20,Plover Area,305,,,,1,Resprouting ,,,,,Swale
May-20,Plover Area,306,,,,1,,,,,,Slope
May-20,Plover Area,307,,,,1,Resprouting,,,,,Swale
May-20,Plover Area,308,,,,1,,,,,,Ridge
May-20,Plover Area,309,,,,1,Resprouting ,,,,,Ridge
May-20,Plover Area,310,,,,1,,,,,,Ridge
May-20,Plover Area,311,,,,1,,,,,,Slope
May-20,Plover Area,312,,,,1,Sprayed with Neem 4 tbsp/gal 5/27,,,,,Ridge
May-20,Plover Area,313,,,,1,,,,,,Slope
May-20,Plover Area,314,,,,1,,,,,,Ridge
May-20,Plover Area,315,,,,1,,,,,,Slope
May-20,Plover Area,316,,,,2,Sprayed with Neem 4 tbsp/gal 5/27,,,,,Slope
May-20,Plover Area,317,,,,2,Sprayed with Neem 4 tbsp/gal 5/27,,,,,Ridge
May-20,Plover Area,318,,,,1,,,,,,Ridge
May-20,Plover Area,319,,,,1,,,,,,Ridge
May-20,Plover Area,320,,,,3,Buried/resprouting,,,,,Swale
May-20,Plover Area,321,,,,4,,,,,,Swale
May-20,Plover Area,322,,,,2,,,,,,Slope
May-20,Plover Area,323,,,,1,,,,,,Ridge
May-20,Plover Area,324,,,,4,,,,,,Ridge
May-20,Plover Area,325,,,,4,,,,,,Swale
May-20,Plover Area,326,,,,4,,,,,,Ridge
May-20,Plover Area,327,,,,1,,,,,,Ridge
May-20,Plover Area,328,,,,1,,,,,,Swale
May-20,Plover Area,401,,,,1,,,,,,Ridge
May-20,Plover Area,402,,,,1,,,,,,Ridge
May-20,Plover Area,403,,,,1,,,,,,Slope
May-20,Plover Area,404,,,,1,,,,,,Ridge
May-20,Plover Area,405,,,,4,buried,,,,,Swale
May-20,Plover Area,406,,,,1,,,,,,Ridge
May-20,Plover Area,407,,,,1,,,,,,Ridge
May-20,Plover Area,408,,,,1,,,,,,Slope
May-20,Plover Area,409,,,,1,,,,,,Slope
May-20,Plover Area,410,,,,3,Buried,,,,,Swale
May-20,Plover Area,411,,,,3,,,,,,Swale
May-20,Plover Area,412,,,,1,,,,,,Slope
May-20,Plover Area,413,,,,2,Resprouting ,,,,,Swale
May-20,Plover Area,414,,,,4,Buried ,,,,,Swale
May-20,Plover Area,415,,,,2,Buried,,,,,Swale
May-20,Plover Area,416,,,,1,,,,,,Slope
May-20,Plover Area,417,,,,4,Buried,,,,,Swale
May-20,Plover Area,418,,,,1,,,,,,Slope
May-20,Plover Area,419,,,,2,Resprouted,,,,,Swale
May-20,Plover Area,420,,,,1,,,,,,Slope
May-20,Plover Area,421,,,,2,Buried,,,,,Swale
May-20,Plover Area,422,,,,1,,,,,,Slope
May-20,Plover Area,423,,,,1,Buried,,,,,Swale
May-20,Plover Area,424,,,,2,,,,,,Swale
May-20,Plover Area,501,,,,1,,,,,,Slope
May-20,Plover Area,502,,,,1,,,,,,Ridge
May-20,Plover Area,503,,,,1,,,,,,Slope
May-20,Plover Area,504,,,,1,,,,,,Ridge
May-20,Plover Area,505,,,,1,Sprayed with Neem 4 tbsp/gal 5/27,,,,,Slope
May-20,Plover Area,506,,,,1,,,,,,Slope
May-20,Plover Area,507,,,,1,,,,,,Ridge
May-20,Plover Area,508,,,,1,,,,,,Ridge
May-20,Plover Area,509,,,,1,,,,,,Slope
May-20,Plover Area,510,,,,1,,,,,,Ridge
May-20,Plover Area,511,,,,1,,,,,,Slope
May-20,Plover Area,512,,,,1,,,,,,Slope
May-20,Plover Area,513,,,,1,,,,,,Slope
May-20,Plover Area,514,,,,4,,,,,,Swale
May-20,Plover Area,515,,,,2,,,,,,Slope
May-20,Plover Area,516,,,,1,,,,,,Slope
May-20,Plover Area,517,,,,1,,,,,,Slope
May-20,Plover Area,518,,,,4,,,,,,Swale
May-20,Plover Area,519,,,,1,,,,,,Slope
May-20,Plover Area,520,,,,1,,,,,,Slope
May-20,Plover Area,521,,,,1,,,,,,Slope
May-20,Plover Area,601,,,,1,,,,,,Slope
May-20,Plover Area,602,,,,1,,,,,,Slope
May-20,Plover Area,603,,,,1,,,,,,Slope
May-20,Plover Area,604,,,,4,buried,,,,,Slope
May-20,Plover Area,605,,,,4,Buried,,,,,Slope
May-20,Plover Area,606,,,,1,,,,,,Slope
May-20,Plover Area,607,,,,4,Buried,,,,,Swale
May-20,Plover Area,608,,,,4,Buried,,,,,Slope
May-20,Plover Area,609,,,,1,,,,,,Slope
May-20,Plover Area,610,,,,4,,,,,,Slope
May-20,Plover Area,611,,,,1,,,,,,Slope
May-20,Plover Area,612,,,,1,,,,,,Ridge
May-20,Plover Area,613,,,,2,,,,,,Slope
May-20,Plover Area,614,,,,1,,,,,,Slope
May-20,Plover Area,615,,,,1,,,,,,Ridge
May-20,Plover Area,616,,,,1,,,,,,Slope
May-20,Plover Area,617,,,,1,,,,,,Swale
May-20,Plover Area,618,,,,1,,,,,,Slope
May-20,Plover Area,619,,,,4,,,,,,Swale
May-20,Plover Area,620,,,,1,,,,,,Slope
May-20,Plover Area,621,,,,1,,,,,,Slope
May-20,Plover Area,622,,,,2,,,,,,Slope
May-20,Plover Area,623,,,,1,,,,,,Slope
May-20,Plover Area,624,,,,4,,,,,,Swale
May-20,Plover Area,625,,,,1,,,,,,Slope
May-20,Plover Area,626,,,,1,,,,,,Slope
May-20,Plover Area,701,,,,1,,,,,,Ridge
May-20,Plover Area,702,,,,1,,,,,,Slope
May-20,Plover Area,703,,,,1,,,,,,Slope
May-20,Plover Area,704,,,,1,,,,,,Slope
May-20,Plover Area,705,,,,1,,,,,,Slope
May-20,Plover Area,706,,,,1,,,,,,Slope
May-20,Plover Area,707,,,,1,,,,,,Slope
May-20,Plover Area,708,,,,1,,,,,,Slope
May-20,Plover Area,709,,,,4,,,,,,Slope
May-20,Plover Area,710,,,,1,,,,,,Ridge
May-20,Plover Area,711,,,,1,,,,,,Slope
May-20,Plover Area,712,,,,1,,,,,,Slope
May-20,Plover Area,713,,,,4,,,,,,Swale
May-20,Plover Area,714,,,,1,,,,,,Slope
May-20,Plover Area,715,,,,1,,,,,,Slope
May-20,Plover Area,716,,,,1,,,,,,Slope
May-20,Plover Area,717,,,,4,,,,,,Swale
May-20,Plover Area,718,,,,4,,,,,,Swale
May-20,Plover Area,719,,,,1,,,,,,Slope
May-20,Plover Area,720,,,,1,,,,,,Slope
May-20,Plover Area,721,,,,4,,,,,,Slope
May-20,Plover Area,722,,,,1,,,,,,Slope
May-20,Plover Area,723,,,,1,,,,,,Slope
May-20,Plover Area,724,,,,4,,,,,,Swale
May-20,Plover Area,725,,,,4,,,,,,Swale
May-20,Plover Area,726,,,,1,,,,,,Slope
May-20,Plover Area,727,,,,4,,,,,,Slope
May-20,Plover Area,728,,,,4,,,,,,Slope
May-20,Plover Area,801,,,,2,,,,,,Swale
May-20,Plover Area,802,,,,1,,,,,,Slope
May-20,Plover Area,803,,,,1,,,,,,Slope
May-20,Plover Area,804,,,,1,,,,,,Slope
May-20,Plover Area,805,,,,1,,,,,,Slope
May-20,Plover Area,806,,,,1,,,,,,Slope
May-20,Plover Area,807,,,,1,,,,,,Ridge
May-20,Plover Area,808,,,,1,,,,,,Slope
May-20,Plover Area,809,,,,1,,,,,,Ridge
May-20,Plover Area,810,,,,1,,,,,,Ridge
May-20,Plover Area,811,,,,1,,,,,,Slope
May-20,Plover Area,812,,,,1,,,,,,Ridge
May-20,Plover Area,813,,,,1,,,,,,Slope
May-20,Plover Area,814,,,,1,,,,,,Slope
May-20,Plover Area,815,,,,1,,,,,,Slope
May-20,Plover Area,816,,,,1,,,,,,Ridge
May-20,Plover Area,817,,,,1,,,,,,Slope
May-20,Plover Area,818,,,,1,,,,,,Slope
May-20,Plover Area,819,,,,1,,,,,,Slope
May-20,Plover Area,820,,,,1,,,,,,Slope
May-20,Plover Area,821,,,,2,,,,,,Swale
May-20,Plover Area,822,,,,4,,,,,,Swale
May-20,Plover Area,901,,,,1,,,,,,Slope
May-20,Plover Area,902,,,,1,,,,,,Slope
May-20,Plover Area,903,,,,1,,,,,,Slope
May-20,Plover Area,904,,,,1,,,,,,Swale
May-20,Plover Area,905,,,,4,,,,,,Slope
May-20,Plover Area,906,,,,1,,,,,,Swale
May-20,Plover Area,907,,,,4,,,,,,Swale
May-20,Plover Area,908,,,,1,,,,,,Swale
May-20,Plover Area,909,,,,1,,,,,,Slope
May-20,Plover Area,910,,,,1,,,,,,Slope
May-20,Plover Area,911,,,,1,,,,,,Slope
May-20,Plover Area,912,,,,2,,,,,,Swale
May-20,Plover Area,913,,,,1,,,,,,Slope
May-20,Plover Area,914,,,,1,,,,,,Slope
May-20,Plover Area,1001,,,,1,,,,,,Slope
May-20,Plover Area,1002,,,,1,,,,,,Slope
May-20,Plover Area,1003,,,,1,,,,,,Slope
May-20,Plover Area,1004,,,,1,,,,,,Slope
May-20,Plover Area,1005,,,,1,,,,,,Ridge
May-20,Plover Area,1006,,,,1,,,,,,Slope
May-20,Plover Area,1007,,,,1,,,,,,Ridge
May-20,Plover Area,1008,,,,2,,,,,,Slope
May-20,Plover Area,1009,,,,1,,,,,,Ridge
May-20,Plover Area,1010,,,,1,,,,,,Slope
May-20,Plover Area,1011,,,,1,,,,,,Ridge
May-20,Plover Area,1012,,,,1,,,,,,Slope
May-20,Plover Area,1013,,,,1,,,,,,Ridge
May-20,Plover Area,1014,,,,1,,,,,,Ridge
May-20,Plover Area,1015,,,,1,,,,,,Ridge
May-20,Plover Area,1016,,,,2,,,,,,Slope
May-20,Plover Area,1017,,,,2,,,,,,Ridge
May-20,Plover Area,1018,,,,1,,,,,,Ridge
May-20,Plover Area,1019,,,,2,,,,,,Ridge
May-20,Plover Area,1020,,,,2,,,,,,Ridge
May-20,EEM Willows,1101,,,,1,,,,,,Slope
May-20,EEM Willows,1102,,,,1,,,,,,Slope
May-20,EEM Willows,1103,,,,1,,,,,,Ridge
May-20,EEM Willows,1104,,,,1,,,,,,Slope
May-20,EEM Willows,1105,,,,3,"Heavy predation, all leaves but one gone, stem yellow ",,,,,Slope
May-20,EEM Willows,1106,,,,1,,,,,,Ridge
6/26/20,Plover Area,101,,,,3,Possible pathogen ,,,,,Ridge
6/26/20,Plover Area,102,,,,1,flowering,,,,,Ridge
6/26/20,Plover Area,103,,,,1,flowering,,,,,Slope
6/26/20,Plover Area,104,,,,2,,,,,,Slope
6/26/20,Plover Area,105,,,,4,,,,,,Swale
6/26/20,Plover Area,106,,,,1,,,,,,Swale
